scenario,subRegion,region,param,class,x,value,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,South_Chile_Pacific_Coast_X_Argentina,region,param,class,x,-4.3569681577975,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,South_Chile_Pacific_Coast_X_South America_Southern,region,param,class,x,1.37623243572062,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Southern_Central_America_X_Central America and Caribbean,region,param,class,x,1.66868173736349,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Southern_Central_America_X_Mexico,region,param,class,x,7.23293253276119,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Tocantins_X_Brazil,region,param,class,x,-6.79437414353616,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Uruguay_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,x,-6.79447821084896,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Uruguay_Brazil_South_Atlantic_Coast_X_Uruguay,region,param,class,x,-10.6940340903091,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Yucatan_Peninsula_X_Central America and Caribbean,region,param,class,x,1.66862675529989,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Yucatan_Peninsula_X_Mexico,region,param,class,x,7.23329724745717,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Amazon_X_Brazil,region,param,class,x,-25.0632444474134,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Baja_California_X_Mexico,region,param,class,x,-22.0179513952085,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,California_River_X_Mexico,region,param,class,x,-22.0178420232413,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_Central America and Caribbean,region,param,class,x,-13.3539439682773,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_Colombia,region,param,class,x,-15.2501482559707,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_South America_Northern,region,param,class,x,-3.6241378733559,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Caribbean_X_Central America and Caribbean,region,param,class,x,-13.3540284387135,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Central_Patagonia_Highlands_X_Argentina,region,param,class,x,-14.3456557284863,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_Central America and Caribbean,region,param,class,x,-13.3541277123791,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_Colombia,region,param,class,x,-15.2499263120593,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_South America_Southern,region,param,class,x,-26.5698406728869,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,East_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,x,-25.0630165447074,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Grijalva_Usumacinta_X_Central America and Caribbean,region,param,class,x,-13.3539234675182,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Grijalva_Usumacinta_X_Mexico,region,param,class,x,-22.0178755930945,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Isthmus_of_Tehuantepec_X_Mexico,region,param,class,x,-22.0178107783601,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,La_Plata_X_Argentina,region,param,class,x,-14.3452370012314,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,La_Plata_X_Brazil,region,param,class,x,-25.0630970499046,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,La_Plata_X_South America_Southern,region,param,class,x,-26.5695418285246,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,La_Plata_X_Uruguay,region,param,class,x,-55.5471598646927,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,La_Puna_Region_X_Argentina,region,param,class,x,-14.3453822084413,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,La_Puna_Region_X_South America_Southern,region,param,class,x,-26.5693522738968,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Lower_Colorado_River_X_Mexico,region,param,class,x,-22.0180428574675,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Magdalena_X_Colombia,region,param,class,x,-15.250358107501,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Mar_Chiquita_X_Argentina,region,param,class,x,-14.3454606743335,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Mexico_Interior_X_Mexico,region,param,class,x,-22.017614091273,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Mexico_Northwest_Coast_X_Mexico,region,param,class,x,-22.0177153396729,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Negro_X_Argentina,region,param,class,x,-14.3454168192359,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,North_Argentina_South_Atlantic_Coast_X_Argentina,region,param,class,x,-14.345196192586,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,North_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,x,-25.0634612513066,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,North_Chile_Pacific_Coast_X_South America_Southern,region,param,class,x,-26.5694589253202,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,North_Gulf_X_Mexico,region,param,class,x,-22.0176909254641,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Northeast_South_America_South_Atlantic_Coast_X_Brazil,region,param,class,x,-25.0631336386669,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Northeast_South_America_South_Atlantic_Coast_X_South America_Northern,region,param,class,x,-3.62424448669483,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Orinoco_X_Colombia,region,param,class,x,-15.2503987785009,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Orinoco_X_South America_Northern,region,param,class,x,-3.6238927647566,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Pacific_Central_Coast_X_Mexico,region,param,class,x,-22.0174296214365,units
ARM_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Pampas_Region_X_Argentina,region,param,class,x,-14.3451199956513,units
